kind,what,reason,override_file
node_addition,Kuniaki Sakagami (R0177),"[research/] One of the last surviving members of the first generation of Wado instructors sent to Europe. French Wikipedia and Wikidata spell the surname 'Sagakami'; the correct spelling is Sakagami, as used by his own organisation (wadokaiengland.co.uk).",node_additions.csv
node_addition,Kunihiko Tosa (J0127),"[japanese sweep/confirmed] ABSENT from roster. Named by ja.wikipedia's 玄制流 article as co-creator, with Furuya Yoshimitsu, of the Kokusai Genseiryū Karatedō Renmei Butokukai 国際玄制流空手道連盟武徳会, one of the two main surviving Gensei-ryū bodies. NO DEATH ASSERTED; no dates found. Possible relation to the current Butokukai head Tosa Kiyohiko 土佐樹誉彦 (see separate entry) is unverified. | https://ja.wikipedia.org/wiki/玄制流 | https://www.genseiryu.jp/",node_additions.csv
node_addition,Kunio Tatsuno (R0021),"[research/] Became Soke of Motobu-ha Karate-do and Kaicho of the Seishinkai in Japan after Shogo Kuniba's death in July 1992, and formed the International Seishinkai Karate-do Union in 1999. He died suddenly in May 1999, after which the Seishinkai dissolved in Japan and Kuniba's sons founded the Nihon Karatedo Kuniba-kai. Birth year not recovered. Some English sources misspell the surname as Tateno or Tatsuno",node_additions.csv
node_addition,Kunio Uehara (J0148),"[japanese sweep/plausible] Executive director (専務理事) of 一般社団法人沖縄伝統空手道振興会, the prefecture's peak traditional-karate body, listed with Shorin-ryu affiliation. The executive directorship is the senior full-time administrative post in Okinawan traditional karate. No dates, dojo or teacher located in the sources consulted; I assert none. Listed here on the strength of the office alone. Reading of 邦男 is standard Kunio but not furigana-confirmed. | https://www.odks.jp/aboutus/officers.html",node_additions.csv
node_addition,Kwak Kuen-sik (J0161),"[japanese sweep/confirmed] Named in the standard Korean 9대관 roll of Chung Do Kwan graduates, between 고재천 and 김석규. Frequently romanised Kwak Keun-sik. No dates or hanja established; the 郭根式 that appears in the copied Daum text is a machine mis-conversion and should not be ingested. | https://m.cafe.daum.net/tsa./IqRR/10 | https://m.cafe.daum.net/tkd1944/3y9j/1",node_additions.csv
node_addition,Kwak Kun-sik (KP015),"[kata completion] Credited with a kata but absent from the roster, which left the kata unattached. Chung Do Kwan senior and member of the 1965-67 Korea Taekwondo Association poomsae committee that created the eight Palgwae, the original Koryo and the entire yudanja (black belt) set: Keumgang, Taebaek, Pyongwon, Sipjin, Jitae, Chonkwon, Hansu and Ilyeo. He then continued on the enlarged 1971-72 committee that produced the Taegeuk. Absent from the roster, which currently credits the whole Kukkiwon canon to Lee Chong-woo and Lee Kyo-yoon alone.",node_additions.csv
node_addition,Kwon Jae-hwa (J0177),"[japanese sweep/plausible] Listed by name among the key ITF leaders in the federation's own pioneer register, and known as the man who established ITF taekwon-do in Germany and much of continental Europe. LOW CONFIDENCE ENTRY: I could reach only the ITF register (en.wikipedia Kwon_Jae-hwa returns 404 and the search budget was exhausted before I could locate a German or Korean biography). No dates, no hanja, no named teacher confirmed beyond the ITF organisational context. Flagged as a lead requiring further work, ideally in German-language sources (Kwon Jae Hwa Taekwon-Do) and Korean. | https://itftkd.sport/history/pioneers/",node_additions.csv
node_addition,Kwon Tae-man (R0212),"[research/] Studied under Ji Han-jae before emigrating to southern California, where he was among the first to teach hapkido in the United States. Included as a documented Ji Han-jae senior who carried the Sung Moo Kwan line abroad; biographical dates not established in the sources consulted.",node_additions.csv
node_addition,Kyoshin Kayo (R0023),"[research/] Founder of the Shobukan (Japan Karatedo Shobukan), established in 1965 at his family's Jodo Shinshu temple in Toyonaka, Osaka. Born 18 October 1936 to Shoho and Masao Kayo. Began training in 1948 at the Seishinkai, then the Osaka centre of elite Japanese karate. 9th dan Shito-ryu, 6th dan Wado-ryu, 5th dan kobudo; chief instructor to the Japanese Self-Defence Forces and a counsellor to the All Jap",node_additions.csv
node_addition,Larry Isaac (A0112),"[branch completion] Hanshi, 10th dan Okinawa Kenpo Karate-Kobudo (Jacksonville NC), retired US Marine; explicitly asked about by the owner. Documented teachers are Eizo Shimabukuro, Fusei Kise, Seikichi Odo and Seifuku Nitta, NOT Shian Toma",node_additions.csv
node_addition,Larry King (J0070),"[japanese sweep/confirmed] Head instructor of Victory YMCA Bushin Kan Dojo, Hanshi, eighth dan, certified by the Dai Nippon Butoku Kai and inducted into the DNBK USA Hall of Fame. His dojo teaches Shorin-Ken Karatedo and gives its comprehensive system as Muso Chishin Ryu Heiho, covering kenjutsu, iaido, battojutsu, jujutsu, judo, aikijujutsu, karatedo, goshinjutsu and kobudo — the fullest published statement of Hamada's curriculum I found, and the source for the chishin-ryu-heiho style entry. CAVEAT: the site does not name Hamada, so the teacher edge is inferred from the Bushin Kan name, the DNBK certification and the Virginia location, all of which point one way but fall short of an explicit statement. Absent from the roster. Other black belts listed: Kevin King, Frank Michel, Ben Housley, Angela Davis, Tony Peng, Robert Horne, Michael Chambers, James Buckingham, Ray McAdaragh, Cayden Evans. | https://victorybushinkan.com/instructors/ | https://victorybushinkan.com/about-us/",node_additions.csv
node_addition,Larry Tatum (A0231),"[audit:kenpo-hawaii-us] Senior American Kenpo master in the Parker lineage; named on Jeff Speakman's Wikipedia page as Speakman's principal instructor. Years not reliably documented in acceptable sources, so left blank.",node_additions.csv
node_addition,Lee Chong-woo (A0176),[wave4] Top student of Chun Sang-sup at the Chosun Yun Moo Kwan (entered 1946); proposed the renaming to Jidokwan in 1954; first chairman of the KTA technical committee and founding Secretary-General of the World Taekwondo Feder,node_additions.csv
node_addition,Lee Haeng-ung (J0173),"[japanese sweep/confirmed] Named as founder of songahm-taekwondo in styles_current yet entirely absent from the roster. Usually written H.U. Lee in English. Korean sources give his 호 (pen name) as 송암 (松岩), which is the origin of the name Songahm, and credit him with creating the 송암류 poomsae; he entered the USA in 1962, settled in Little Rock in 1976, built the ATA into roughly 800 schools and 150,000 students, and taught Bill Clinton. Arkansas designated 9 June as Lee Haeng-ung Day. DEATH: 5 October 2000, of lung cancer, at his home in Little Rock, per 경향신문 and mookas. BIRTH: I could not source a birth date directly. The Korean obituary reports him dying at age 62 in October 2000, which implies c.1938, whereas English-language ATA material commonly gives 1936. I have entered c.1938 flagged as approximate; this needs a documentary source before ingestion. Posthumously awarded the 청룡장 sports medal by the Korean government in 2000. | https://mookas.com/news/15529 | https://www.khan.co.kr/article/200010061910571",node_additions.csv
node_addition,Lee Kang-ik (J0170),"[japanese sweep/confirmed] One of the founding railway-bureau cohort of the Moo Duk Kwan and the third of the trio behind the 1965 split; he became president of Moo Duk Kwan Taekwondo in April 1965 and took the kwanjang post, but stepped down after a short time, being succeeded by 홍종수. Named in styles_current's moo-duk-kwan-taekwondo founder field but absent from the roster. No dates or hanja established. | https://en.wikipedia.org/wiki/Moo_Duk_Kwan_Taekwondo | https://mookas.com/news/17586",node_additions.csv
node_addition,Lee Kyo-yoon (A0172),"[wave4] Founder of Han Moo Kwan, one of the nine kwans of taekwondo; trained at the Chosun Yun Moo Kwan under Chun Sang-sup; died 12 May 2017 aged 87 (birth year inferred c.1930), posthumous Kukkiwon 10th dan.",node_additions.csv
node_addition,Lee Nam-suk (A0177),"[wave4] YMCA Kwon Bop Bu member who succeeded Yoon Byung-in, reopening the school as Chang Moo Kwan in October 1953 and heading one of the nine kwans; born 28 June 1925 Yeoju, died 29 August 2000 Torrance, California.",node_additions.csv
node_addition,Lee Seung-wan (J0165),"[japanese sweep/confirmed] Fifth kwanjang of the Jidokwan per mookas 17833, and listed as the current head of Jidokwan (romanised there as Sung Wan Lee) in the English Jidokwan article. Also prominent in Kukkiwon governance. Successor in the 이종우 (A0176) line. No dates or hanja established; note the romanisation varies (Lee Seung-wan / Lee Sung-wan). | https://mookas.com/news/17833 | https://en.wikipedia.org/wiki/Jidokwan",node_additions.csv
node_addition,Lee Soon-ho (J0174),"[japanese sweep/confirmed] Younger brother of 이행웅 and the ATA's second Grand Master. ko.wikipedia 이순호 (무술가) records that he joined his brother in America in 1969, took the Grand Master title at the 2002 ATA World Championships following his brother's death, stepped down in 2011, and holds the position of 명예단장 (honorary chairman) of ATA Songahm Taekwondo. Alive as of the article. Single Korean source; no dates or hanja given there. | https://ko.wikipedia.org/wiki/이순호_(무술가) | https://mookas.com/news/15529",node_additions.csv
node_addition,Lee Yong-sup (KP016),"[kata completion] Credited with a kata but absent from the roster, which left the kata unattached. Song Moo Kwan representative on the 1965-67 KTA poomsae committee, carrying Byung Jick Ro's lineage into the Palgwae and yudanja poomsae. Absent from the roster, which holds Byung Jick Ro (A0151) but not his committee delegate.",node_additions.csv
node_addition,Lee Yong-woo (A0173),"[wave4] Founder of Jung Do Kwan (1956), one of the nine kwans; first-generation Chung Do Kwan student of Won Kuk Lee.",node_additions.csv
node_addition,Li Zhaobei (R0250),"[research/] Named as one of the two teachers of Zhou Zihe (Shū Shiwa), Uechi Kanbun's teacher. Not on the roster. This is one of the few genuinely Chinese-side names in the whole Fuzhou question.",node_additions.csv
node_addition,Lin Shixian (A0188),"[wave4] Called 泉州仔; recognised in zh-wiki Minghequan as founding ancestor of Whooping Crane in the Fuzhou region, Daoguang era (1821-1850); teacher of Pan Yuba. Needed to complete the chain above Xie Zongxiang.",node_additions.csv
node_addition,Lionel Marinus (A0084),[branch completion] Senior Kimura student (South Africa); co-leader of Kimura Shukokai International.,node_additions.csv
node_addition,Loren Engelby (R0118),[research/] Kyoshi; the third of the directors now leading the OSMKKF after Isao Kise's death in February 2025.,node_additions.csv
node_addition,Lucien Carbin (R0157),"[research/] Surinamese-Dutch karateka named as a Bluming student and recorded as the first European Kyokushin champion. Included for the Dutch Kyokushin Budokai branch of the tree, which is thinly populated. No birth year established.",node_additions.csv
node_addition,Maeda Kiyomasa (J0049),"[10th-dan register] President of the Okinawa Shogen-ryu Karate-do Association, hanshi 10th dan (awarded 2012 by Kensei Taba); dojo in Itoman City (Zaha), where he teaches Shogen-ryu karate and Yamane-ryu kobudo (9th dan under Kishaba Chogi)",node_additions.csv
node_addition,Maeshiro Chotoku (W0025),[research:https://ryukyu-bugei.com/?p=3954] Absent from dataset (existing Maeshiro are Morinobu and Shusei). Yamane-ryu bojutsu context (Oshiro Chojo lineage page).,node_additions.csv
node_addition,Magii Komesu (N0041),"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 116-117] Absent. Locality Gaja district, Nishibaru village. Not to be confused with C00256 Kiyoshi Komesu or C00637 Ushi Komesu.",node_additions.csv
node_addition,Magonojo Terao (N0108),"[book:Nagamine/Cramer/Guarelli PDF PAGE 182] Not in dataset. No dates, locality or style given.",node_additions.csv
node_addition,Mamoru Nakamoto (A0130),[branch completion] Son and student of Masahiro Nakamoto; senior instructor of the Bunbukan organisation.,node_additions.csv
node_addition,Manabu Adachi (J0056),"[japanese sweep/confirmed] Fifth postwar Chairman (理事長), appointed April 1998 (平成10年4月), serving to April 2005. Absent from the roster. | https://www.butokukai-honbu.org/rekidai/index.html",node_additions.csv
node_addition,Manabu Miyagi (R0058),"[research/] GREAT-GRANDSON of Chojun Miyagi, not a grandson: born 16 May 1980, second son (次男) of Toru Miyagi 宮城徹 and grandson of Takashi/Kei Miyagi. Taught from childhood by both his father and his grandfather. Toho Junior High and Toho High School, Kunitachi; Faculty of Commerce, Department of Finance, Chuo University. Karate instructor at the Iseikai Tobu nursery school in Saitama City from 2006; joined th",node_additions.csv
node_addition,Manabu Murakami (A0195),"[wave4] SKIF Shuseki Shihan (Chief Instructor) since 2014, long-time assistant and student of Hirokazu Kanazawa, three-time SKIF world champion; needed for SKIF succession.",node_additions.csv
node_addition,Mao Yuanyi (N0092),"[book:Guarelli, Okinawan Kobudo chunk guarelli04, line 155] Chinese military encyclopaedist (compiler of the Wubei Zhi), locality China. Not a karate lineage figure; cited as a documentary source for weapons. Out of scope unless the dataset",node_additions.csv
node_addition,Mario McKenna (J0085),"[japanese sweep/confirmed] Runs 光和館 (Kōwakan) in Vancouver since 2006, named by ja.wikipedia as one of the six recognised Tō'on-ryū transmission lines. Also a well-known translator of Okinawan karate texts. Included because he is a named holder of a target style absent from the roster. | https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%81%A9%E6%B5%81 | https://karatehistorique.wordpress.com/tag/%E6%9D%B1%E6%81%A9%E6%B5%81/",node_additions.csv
node_addition,Mark McCloud (R0098),"[research/] Hanshi 9th dan. Co-leads the Beikoku Shidōkan Karatedō Association with Paul Snader following the death of Seikichi Iha on 3 August 2024, per Iha's expressed wishes.",node_additions.csv
node_addition,Marukawa Kenji (W0019),[research:https://medium.com/@motobu715/the-secretiveness-of-motobu-ch%C5%8Dki-95db4441cd04] Absent from dataset. Tokyo student of Motobu Choki for ten years; filmed performing Choki's Seisan in 1992. Needed for the Choki -> Marukawa edge.,node_additions.csv
node_addition,Masaaki Ikemiyagi (J0137),"[japanese sweep/confirmed] Hanshi 9th dan, Goju-ryu. Director of 剛柔流沖縄明武舘本部 (Okinawa Meibukan honbu, opened 1 July 1980) and chairman (会長) of 全沖縄空手道連盟 (All-Okinawa Karate-do Federation, est. 1967). Vice-chairman of 沖縄伝統空手道振興会. Designated a holder of the Okinawa Prefecture intangible cultural property 「沖縄の空手・古武術」 in the April 2026 cohort, and the only one of the 16 named in the OTV television report. A direct student of Meitoku Yagi. Sent abroad at 23 to teach karate in South America. Reading confirmed by furigana in the OKIC register (イケミヤギ マサアキ). Note 池宮城秀一 Hidekazu Ikemiyagi heads the affiliated 沖縄明武館 南風原道場 and is a separate person. Living; no death source and none implied. | https://www.odks.jp/okinawa-prefecture-intangible-cultural-asset-holder/Okinawa-Prefecture-Intangible-Cultural-Asset-Holder.html | https://okinawa-karate-navi.com/dojo/detail/26/",node_additions.csv
node_addition,Masafumi Shiomitsu (A0098),"[branch completion] 9th dan Hanshi; Otsuka's Nihon University student sent abroad in 1965, central to Wado-ryu's European expansion, founder and head of the worldwide Wado-Ryu Karate-Do Academy (1989).",node_additions.csv
node_addition,Masafumi Suzuki (J0072),"[japanese sweep/confirmed] Major absence. Gōjū-ryū 10th dan; lawyer (initially a public prosecutor, Chuo University); founder and kanchō of 日本正武館 Nippon Seibukan in Kyoto, registered with the Kyoto Chamber of Commerce in 1955 as 総合武道場日本正武館, a composite budō academy teaching bōgu (protective-gear) karate alongside aikidō, kendō and iaidō. At its opening it was described as one of the largest budō academies in the world. Co-founder and first chairman of the 全日本硬式空手道連盟 (All Japan Hard-style Karate Federation, 1981) with Masayuki Hisataka. Long-serving commissioner for Japan Pro Wrestling; appeared in Toei films from 1974 including 激突！殺人拳. Author of 日本伝統武道 (Suzuran Shuppan, 1978). Died of a hypertensive cerebral haemorrhage in Taipei on 18 September 1991; his death triggered the split of the hard-style federation into the Nakamura/Chiba faction and the Hisataka faction. English-language DNBK-adjacent sources additionally credit him with study under Miyagi Chōjun, Shimabuku Tatsuo and Tōyama Kanken and list him at 9th dan jūjutsu, 8th dan kendō, 8th dan iaidō and 5th dan jūdō; ja.wikipedia names only Miyazato Eiichi as his karate teacher, so the wider teacher list is reported at lower confidence. | https://ja.wikipedia.org/wiki/鈴木正文_(空手家) | https://ja.wikipedia.org/wiki/日本正武館",node_additions.csv
node_addition,Masaharu Fujiwara (J0054),"[japanese sweep/confirmed] Third postwar Chairman (理事長), appointed April 1992 (平成4年4月). His term coincides exactly with the DNBK's internationalisation: the Japanese chronology records that in 1992 the first America Butoku Sai was held at a Virginia state university with a Honbu delegation led by 藤原理事長 in attendance, and the DNBK International Division was launched. dnbk.org's English history independently names 'Hanshi Fujiwara, then president of DNBK Honbu' as a key figure in international expansion, which confirms the reading. This is the direct institutional link between Kyoto and Hamada's American division. Absent from the roster. | https://www.butokukai-honbu.org/rekidai/index.html | https://www.butokukai-honbu.org/kokusai/index.html",node_additions.csv
node_addition,Masahiko Uemura (J0062),"[japanese sweep/confirmed] Hanshi, Hachidan, Karatedo. DNBK Honbu Board of Directors (理事), January 2026 officer list. One of only two karatedo hanshi on the current board (with Sakamoto), so a likely custodian of the Shorin-Ken Honbu curriculum. Absent from the roster. | https://www.dnbk.org/hofficials.php | https://www.butokukai-honbu.org/yakuin/index.html",node_additions.csv
node_addition,Masahiro Kaneko (R0155),"[research/] Succeeded Tsuyoshi Hiroshige as head of Kyokushin Kenbukai on Hiroshige's death in April 2018. Uses the proposed style id kyokushin-kenbukai (see the style_new claim). Other named officers of the body are 藤原賢治 (highest instructor), 古賀裕和 (vice chairman) and 佐川虎太郎 (head dojo instructor), whom I have not proposed for want of biographies.",node_additions.csv
node_addition,Masakatsu Tsujino (J0057),"[japanese sweep/confirmed] Sixth postwar Chairman (理事長), appointed April 2005 (平成17年4月). The Japanese international chronology records that in 1998 the first World Butoku Sai was held at an American state university, attended by a Honbu delegation including 東伏見慈晃副総裁 and 辻野理事長 — placing him directly in the American line the client is tracing. Absent from the roster. | https://www.butokukai-honbu.org/rekidai/index.html | https://www.butokukai-honbu.org/kokusai/index.html",node_additions.csv
node_addition,Masakazu Kinjo (J0107),"[japanese sweep/confirmed] Director of 上地流久場川修武館 (Uechi-ryu Kubagawa Shubukan). Grand-student (孫弟子) of Taira Shinken via his karate teacher Minowa Katsuhiko, who pushed him into kobudo. Practises nine weapon categories and is reported to own around 1,000 weapons; teaches in Canada, USA, Australia, India and Hong Kong. Trained karate Mon/Wed/Fri and kobudo Tue/Thu for decades. Entirely absent from the roster and effectively invisible in English-language sources. No death claimed; described as active. | https://www.d3b.jp/npcolumn/8912 | https://sites.google.com/view/ryushikai/%E3%83%9B%E3%83%BC%E3%83%A0",node_additions.csv
node_addition,Masakazu Kuramoto (R0060),"[research/] Long-standing student of Morio Higaonna and instructor at the honbu dojo in Naha; listed as 7th dan on the IOGKF instructor roll in 2016 and as 8th dan in the TOGKF after 2022. Followed Higaonna into the TOGKF and taught at the 10th TOGKF Budosai, Okinawa 2025.",node_additions.csv
node_addition,Masako Fujimoto-Stock (R0196),"[research/] Current head of Karatedo Doshinkan, chosen by Nobuo Ichikawa shortly before his death and confirmed in 2019. Dates not established.",node_additions.csv
node_addition,Masamitsu Hisataka (J0102),"[japanese sweep/confirmed] Third generation of the Kenkōkan line: grandson of founder 久高幸利 (Q1620643, also written 久高政祺) and son of 久高正之 (Q1584213). 主席師範 of 少林寺流拳行館空手道 (教士七段) and 理事長 of the 世界硬式空手道連盟 (範士八段). Began at age three under his grandfather, then trained under his father. Won the world Kōshiki junior title at Irvine, California, and again at Montreal in 1991; multiple World Kōshiki Karatedō titles 1994-2013. Runs ten branches around Urayasu, Chiba and Kōtō-ku with c.120 students. This is the entire missing third generation of a target style. | https://ja.wikipedia.org/wiki/%E4%B9%85%E9%AB%98%E6%AD%A3%E5%85%89 | https://kenkokan.themedia.jp/pages/2521620/profile",node_additions.csv
node_addition,Masanari Kikugawa (J0141),"[japanese sweep/confirmed] Goju-ryu. A direct student of Eiichi Miyazato at the Jundokan, and vice-chairman (副会長) of 沖縄剛柔流空手道協会. A serving police officer who won the Okinawa prefectural tournament and competed at national level. Designated a holder of the prefectural intangible cultural property 「沖縄の空手・古武術」 in the cohort announced 19 May 2020, aged 74 at that time. CRITICAL: not to be confused with roster entry Q6782576 喜久川政信 Masanobu Kikukawa (b. 1954, kobayashi-shorin-ryu) — different given-name kanji, different style, different lineage. Living; no death source and none implied. | https://www.d3b.jp/npcolumn/10167 | https://webhiden.jp/topics/post_213/",node_additions.csv
node_addition,Masanobu Ishikawa (J0088),"[japanese sweep/confirmed] Third and current chairman (三代目会長) of the 沖縄本部御殿手空手古武道協会. Not to be confused with roster rows 石川清義 (J0005) or 石川精徳 (J0006), who are different people. | https://mutubu-udundi.okinawa/about | https://mokkeikan.jimdofree.com/",node_additions.csv
node_addition,Masanobu Shinjo (A0138),"[branch completion] Founder of the Shobukan dojo (1963), Hanshi 10th dan, president of the Okinawa Goju-ryu Goju-kai from 1990; student of Seikichi Toguchi and Seko Higa. Some sources give birth year 1937.",node_additions.csv
node_addition,Masanori Ishikawa (B0027),[book:Bishop p.95] From Nagamine's Matsubayashi-ryu chart; absent from dataset (only Horoku Ishikawa exists).,node_additions.csv
node_addition,Masao Kagawa (A0193),"[wave4] JKS (Japan Karate Shoto Federation) chief instructor from 2010, successor to Tetsuhiko Asai; needed to continue the Asai/JKS Shotokan line.",node_additions.csv
node_addition,Masao Kobayashi (B0019),[book:Bishop p.95] Absent from dataset; listed in Nagamine's Matsubayashi-ryu lineage chart.,node_additions.csv
node_addition,Masao Shima (A0063),[branch completion] Okinawan dojo head described as one of the most important students of Shoshin Nagamine; first teacher of Eihachi Ota. Sources: https://okinawanshorinryuindia.com/Ota%20Eihachi.html,node_additions.csv
node_addition,Masao Tateishi (R0024),[research/] Motobu-ha Shito-ryu instructor within the Seishinkai who gave Kozo Kuniba his first karate instruction from 1965. Named only in the Shuriway biography of Kozo Kuniba; no dates or kanji recovered. Included because he is the documented first teacher of the current international soke of Motobu-ha.,node_additions.csv
node_addition,Masaru Watanabe (J0132),[japanese sweep/confirmed] ABSENT from roster although styles_current names him as founder of 'seiki-kai-shito-ryu' (1946). Listed in ja.wikipedia's 糸東流 article among Mabuni Kenwa's 高弟 (senior students) and as founder of Nihon Karatedō Seikikai 日本空手道正気会 in 1946. NO DEATH ASSERTED; no dates found. | https://ja.wikipedia.org/wiki/糸東流 | https://ja.wikipedia.org/wiki/全日本空手道連盟糸東会,node_additions.csv
node_addition,Masashi Ishibashi (R0142),"[research/] The second of the two Ōyama dojo shihan-dai missing from the roster, named as a teacher in the biographies of Tadashi Nakamura, Yuzo Goda, Shigeru Oyama and Yasuhiko Oyama. His root style was Gōjū-ryū (learned at an Asakusa dojo while at university), so his Kyokushin link is not style-bearing for him.",node_additions.csv
node_addition,Masashi Shinjo (A0139),[branch completion] Eldest son of Masanobu Shinjo and current Kancho (head) of the Goju-ryu Shobukan association.,node_additions.csv
node_addition,Masataka Mori (R0036),"[research/] Captain of the Takushoku University karate team. Sent to the United States in 1963 as instructor to the JKA of Hawaii, then moved to New York City in 1968 where he was chief instructor of the JKA of New York and of JKA-Shotokan Karate-do International, reaching 9th dan. Taught at SUNY Stony Brook, Columbia University and CUNY over five decades. One of the JKA regional heads for the American east c",node_additions.csv
node_addition,Masatomo Nakamura (J0115),"[japanese sweep/plausible] SINGLE-SOURCE, FLAGGED. Named by Okinawa Times as the kobudo teacher of Tamayose Hidemi (roster A0118) before Tamayose entered Akamine Eisuke's dojo. He is therefore the missing intermediate node on the Tesshinkan branch, which the roster currently wires straight from Akamine to Tamayose. A dedicated Japanese search on the name alone returns nothing further, so I cannot corroborate him and the verifier should treat him as unconfirmed rather than established. NO DATES AND EXPLICITLY NO DEATH ASSERTED - the article's past-tense framing concerns Tamayose's training history, not Nakamura's status, and I decline to infer a death from it. | https://www.okinawatimes.co.jp/articles/-/344876",node_additions.csv
node_addition,Masatomo Takagi (R0031),"[research/] Founder member of the Japan Karate Association and its first secretary (later general secretary / managing director). Ran the JKA office through the 1950s and 1960s and handled its international affiliations, e.g. the 1963 correspondence affiliating the British Karate Federation to the JKA. Still listed by the JKA university alumni federation as 理事・常任相談役 (director and standing advisor) alongside N",node_additions.csv
node_addition,Masatoshi Yamada (R0143),"[research/] A major structural gap: the most prolific champion-producing branch chief in Kyokushin. His Jōsai branch produced Yasuto Ōnishi (15th All Japan), Hiroki Kurosawa (16th), Akira Masuda (22nd) and Kentarō Tanaka (36th and 41st), and he is named as a teacher of Shokei Matsui. Never won a title himself.",node_additions.csv
node_addition,Masaushi Yonaha (J0096),[japanese sweep/confirmed] Fourth of the named students of 知念真三良 in the Okinawa Times 山根流棒術 article. Absent from the roster (no 与那覇 entries at all). Reading Masaushi follows the article's gloss; no dates published. | https://www.okinawatimes.co.jp/articles/-/844605 | https://note.com/motoburyu/n/nfe087311be8c,node_additions.csv
node_addition,Masayuki Kinjo (N0209),"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 158, 166, 167, 168] No Masayuki Kinjo among the twenty-plus Kinjo records. An Okinawan sumo figure rather than a karate teacher; add only if the dataset admits the tegumi/sumo strand",node_additions.csv
node_addition,Matayoshi Seitoku (J0002),"[10th-dan register] Goju-ryu master of the Higa Seko lineage. Named among Higa Seko's students on the Seko Higa Wikipedia page, and listed as one of the senior students of Tamaki Juei (b.1905, Higa's oldest student, Seigokan dojo, 1965) alo",node_additions.csv
node_addition,Matsuda Hirokazu (R0089),"[research/] Kyoshi 8th dan. Kanchō of the Okinawa Shōrin-ryū Karate-dō Myōbukan sōhonbu, having taken the post from his father Matsuda Yoshimasa (roster J0045) in 2022; the prefectural register now lists him as 会派長. Birth year inferred from his stated age of 51 in the 2022/23 Okinawa Times profile, so treat as approximate. Proposed style id shorin-ryu-myobukan.",node_additions.csv
node_addition,Matsuda Yoshimasa (J0045),"[10th-dan register] Founder (1971) of Okinawa Shorin-ryu Myobukan, honbu in Tomari, Naha. Trained Kobayashi Shorin-ryu under Nakazato Shugoro and Tomari-te Shorin-ryu under Shinjo Heitaro, whose line the Myobukan traces Matsumura Sokon → Ki",node_additions.csv
node_addition,Matsuda Yoshio (J0013),"[10th-dan register] Uechi-ryu hanshi 10th dan; kancho of the Yafuso Shubukan (屋富祖修武館), Yafuso 3-17-2, Urasoe City, listed under the Uechi-ryu Karate-do Renmei (上地流空手道連盟) within the Uechi-ryu Karate-do Rengokai umbrella. Beyond the register",node_additions.csv
node_addition,Matsuzo Akarie (N0146),"[book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 163, 164, 165] Absent. Locality Akarie, Aza, Nago village, Kunikamigun. Okinawan sumo/tegumi rather than karate; include only if the graph admits the sumo material Nagamine covers in",node_additions.csv
node_addition,Matt Larsen (A0052),"[branch completion] Founder of the US Army Modern Combatives programme; listed as a karate student of Eizo Shimabukuro (low-confidence single source, included dashed).",node_additions.csv
node_addition,Maurice Roggero (R0244),"[oshukai/confirmed] Chinen's most senior European student and the head of the largest national branch. Oshukai France, of which he is president, has 39 dojos and around a third of the federation's worldwide membership; Oshukai Paris puts the French club count above 50. Mardon calls him one of the two '9th Dan pillars' supporting the new president, and a 'fifty-year' veteran; a French club page describes him as 'élève",node_additions.csv
node_addition,Meiji Suzuki (C9000),"[client] Named as the founder of Mugendo, derived from Wado-ryu. Recorded on the client's report; dates and the teaching line not yet established, so the record is deliberately thin rather than guessed.",node_additions.csv
node_addition,Meitetsu Yagi (A0134),"[branch completion] Younger son of Meitoku Yagi, vice-president of the Goju-ryu Meibukai from 1976, promoted to Hanshi Judan by his father in 2001.",node_additions.csv
node_addition,Miao Xing (N0222),"[book:Cramer, The History of Karate and the Masters Who Made It SECTION 22] Absent. Chinese master introduced to Chojun Miyagi by Wu Xiangui (Gokenki, C00084). Needed as the head of the proposed Miao Xing -> Chojun Miyagi edge.",node_additions.csv
node_addition,Michael Gneck (A0160),[branch completion] Documented Shorin-ryu teacher of Bill 'Superfoot' Wallace (per Wallace's Wikipedia biography); added solely to give orphan Q862634 his sourced teacher edge.,node_additions.csv
