node_id,qid,page_title,name_unicode,name_ascii,given_name_unicode,surname_unicode,given_name_ascii,surname_ascii,actual_name_unicode,actual_name_ascii,birth_year,death_year,instructor_start_year,date,okinawa_locality,styles_all,needs_review,wikipedia_url,style_1,style_2,style_3,style_4,style_5,style_6,style_7,style_8,style_9,style_10
Q182130,Q182130,Morihei Ueshiba,Morihei Ueshiba,Morihei Ueshiba,Morihei,Ueshiba,Morihei,Ueshiba,Morihei Ueshiba,Morihei Ueshiba,1883,1969,1908,1908,unknown,Daito-ryu|Daito-ryu Aiki-jujutsu|Karate|Kito-ryu|Shinkage-ryu|Te|Tenjin Shinyo-ryu|Tenryu Saburo|Yagyu Shingan-ryu|Yagyu Shinkage-ryu,0,https://en.wikipedia.org/wiki/Morihei_Ueshiba,Daito-ryu,Daito-ryu Aiki-jujutsu,Karate,Kito-ryu,Shinkage-ryu,Te,Tenjin Shinyo-ryu,Tenryu Saburo,Yagyu Shingan-ryu,Yagyu Shinkage-ryu
Q6378060,Q6378060,Katsuaki Sato,Katsuaki Satō,Katsuaki Sato,Katsuaki,Satō,Katsuaki,Sato,Katsuaki Satō,Katsuaki Sato,1946,,1971,1971,unknown,Kyokushin kaikan|Karate|Kyokushin|Kyokushin-kai|Kyokushinkai|KYOKUSHINKAI|KYOKUSHINKAIKAN|Satojuku Karate|Te,0,https://en.wikipedia.org/wiki/Katsuaki_Sat%C5%8D,Kyokushin kaikan,Karate,Kyokushin,Kyokushin-kai,Kyokushinkai,KYOKUSHINKAI,KYOKUSHINKAIKAN,Satojuku Karate,Te,
Q15845026,Q15845026,Koichiro Okuma,Koichiro Okuma,Koichiro Okuma,Koichiro,Okuma,Koichiro,Okuma,Koichiro Okuma,Koichiro Okuma,1970,,1995,1995,unknown,Shotokan,0,,Shotokan,,,,,,,,,
Q131359,Q131359,professional wrestling,professional wrestling,professional wrestling,professional,wrestling,professional,wrestling,professional wrestling,professional wrestling,,,,,unknown,all-terrain vehicle|Te,0,https://en.wikipedia.org/wiki/Professional_wrestling,all-terrain vehicle,Te,,,,,,,,
Q3182349,Q3182349,John Reeberg,John Reeberg,John Reeberg,John,Reeberg,John,Reeberg,John Reeberg,John Reeberg,1947,,1972,1972,unknown,Karate|Te,0,https://en.wikipedia.org/wiki/John_Reeberg,Karate,Te,,,,,,,,
Q356335,Q356335,Choi Hong-hi,Choi Hong-hi,Choi Hong-hi,Choi,Hong-hi,Choi,Hong-hi,Choi Hong-hi,Choi Hong-hi,1918,2002,1943,1943,unknown,Karate|Taekwondo|Shotokan|Grand Maste|Korean Martial Arts|Korean Taekwondo|Ryu Mi-yong|Tae Kwon Do|Taekwon-do|Tang Soo Do|Te,0,https://en.wikipedia.org/wiki/Choi_Hong-hi,Karate,Taekwondo,Shotokan,Grand Maste,Korean Martial Arts,Korean Taekwondo,Ryu Mi-yong,Tae Kwon Do,Taekwon-do,Tang Soo Do
Q8056246,Q8056246,Yoshio Nakamura,Yoshio Nakamura,Yoshio Nakamura,Yoshio,Nakamura,Yoshio,Nakamura,Yoshio Nakamura,Yoshio Nakamura,1970,,1995,1995,unknown,Te,0,https://en.wikipedia.org/wiki/Yoshio_Nakamura,Te,,,,,,,,,
Q4023282,Q4023282,Yutaka Toyama,Yutaka Toyama,Yutaka Toyama,Yutaka,Toyama,Yutaka,Toyama,Yutaka Toyama,Yutaka Toyama,1938,2011,1963,1963,unknown,Wado-Ryu|CategorieWado-ryu|Karate|Te|Wado-Kai|wadoryu,0,https://fr.wikipedia.org/wiki/Yutaka_Toyama,Wado-Ryu,CategorieWado-ryu,Karate,Te,Wado-Kai,wadoryu,,,,
Q5618841,Q5618841,Gunji Koizumi,Gunji Koizumi,Gunji Koizumi,Gunji,Koizumi,Gunji,Koizumi,Gunji Koizumi,Gunji Koizumi,1885,1965,1910,1910,unknown,Kodokan|Te|Tenjin Shinyo-ryu,0,https://en.wikipedia.org/wiki/Gunji_Koizumi,Kodokan,Te,Tenjin Shinyo-ryu,,,,,,,
Q15845033,Q15845033,Yasuo Hanzaki,Yasuo Hanzaki,Yasuo Hanzaki,Yasuo,Hanzaki,Yasuo,Hanzaki,Yasuo Hanzaki,Yasuo Hanzaki,1962,,1987,1987,unknown,Shotokan|Karate|Dan karate|Japanese Karate|Te,0,https://en.wikipedia.org/wiki/Yasuo_Hanzaki,Shotokan,Karate,Dan karate,Japanese Karate,Te,,,,,
Q6183244,Q6183244,Jerry Bell,Jerry Bell,Jerry Bell,Jerry,Bell,Jerry,Bell,Jerry Bell,Jerry Bell,1959,,1984,1984,unknown,Shotokan,0,https://en.wikipedia.org/wiki/Jerry_Bell,Shotokan,,,,,,,,,
Q128059,Q128059,Kata guruma,Kata guruma,Kata guruma,Kata,guruma,Kata,guruma,Kata guruma,Kata guruma,2022,,2047,2047,unknown,Kudo|Te,0,https://en.wikipedia.org/wiki/Kata_guruma,Kudo,Te,,,,,,,,
Q72716,Q72716,Pino Presti,Pino Presti,Pino Presti,Pino,Presti,Pino,Presti,Pino Presti,Pino Presti,1943,,1968,1968,unknown,Shotokan|Karate|Te,0,https://en.wikipedia.org/wiki/Pino_Presti,Shotokan,Karate,Te,,,,,,,
Q29043333,Q29043333,Stan Schmidt,Stan Schmidt,Stan Schmidt,Stan,Schmidt,Stan,Schmidt,Stan Schmidt,Stan Schmidt,1936,2019,1961,1961,unknown,Shotokan|Karate|Australasia official site|Japanese Karate|Te,0,https://en.wikipedia.org/wiki/Stan_Schmidt,Shotokan,Karate,Australasia official site,Japanese Karate,Te,,,,,
Q2453372,Q2453372,Kyuzo Mifune,Kyuzo Mifune,Kyuzo Mifune,Kyuzo,Mifune,Kyuzo,Mifune,Kyuzo Mifune,Kyuzo Mifune,1883,1965,1908,1908,unknown,Taekwon-do|Taekwondo|Te,0,https://en.wikipedia.org/wiki/Kyuzo_Mifune,Taekwon-do,Taekwondo,Te,,,,,,,
Q6742556,Q6742556,Malcolm Phipps,Malcolm Phipps,Malcolm Phipps,Malcolm,Phipps,Malcolm,Phipps,Malcolm Phipps,Malcolm Phipps,1942,,1967,1967,unknown,Shotokan Karate|Shotokan|Karate|Shotokan-Ryu|Te,0,https://en.wikipedia.org/wiki/Malcolm_Phipps,Shotokan Karate,Shotokan,Karate,Shotokan-Ryu,Te,,,,,
Q16006586,Q16006586,Kanki Izumigawa,Kanki Izumigawa,Kanki Izumigawa,Kanki,Izumigawa,Kanki,Izumigawa,Kanki Izumigawa,Kanki Izumigawa,1908,1969,1933,1933,Naha,Goju-Ryu|Senbukan Dojo|Ryukyu Kobudo|Naha-te|Dai Nippon Butokukai|Karate|Okinawan Karate|Ryukyo Kobudo|Senbukan|Te,0,https://en.wikipedia.org/wiki/Kanki_Izumigawa,Goju-Ryu,Senbukan Dojo,Ryukyu Kobudo,Naha-te,Dai Nippon Butokukai,Karate,Okinawan Karate,Ryukyo Kobudo,Senbukan,Te
Q60,Q60,New York City,New York City,New York City,New,York City,New,York City,New York City,New York City,,,,,unknown,FilePort-authority-terminaljpg|Te,0,https://en.wikipedia.org/wiki/New_York_City,FilePort-authority-terminaljpg,Te,,,,,,,,
Q1206086,Q1206086,Kumejima,Kumejima,Kumejima,Kumejima,,Kumejima,,Kumejima,Kumejima,,,,,Shuri,Te,0,"https://en.wikipedia.org/wiki/Kumejima,_Okinawa",Te,,,,,,,,,
Q381799,Q381799,Cary-Hiroyuki Tagawa,Cary-Hiroyuki Tagawa,Cary-Hiroyuki Tagawa,Cary-Hiroyuki,Tagawa,Cary-Hiroyuki,Tagawa,Cary-Hiroyuki Tagawa,Cary-Hiroyuki Tagawa,1950,2025,1975,1975,unknown,Shotokan|Karate|Te,0,https://en.wikipedia.org/wiki/Cary-Hiroyuki_Tagawa,Shotokan,Karate,Te,,,,,,,
Q15845047,Q15845047,Toshihiro Mori,Toshihiro Mori,Toshihiro Mori,Toshihiro,Mori,Toshihiro,Mori,Toshihiro Mori,Toshihiro Mori,,,,,unknown,Shotokan|Karate|Dan karate|Japanese Karate|Te,0,https://en.wikipedia.org/wiki/Toshihiro_Mori,Shotokan,Karate,Dan karate,Japanese Karate,Te,,,,,
Q95043,Q95043,James Caan,James Caan,James Caan,James,Caan,James,Caan,James Caan,James Caan,1940,2022,1965,1965,unknown,Gosoku-ryu|Gosoku-ryuBackground|Karate|Te,0,https://en.wikipedia.org/wiki/James_Caan,Gosoku-ryu,Gosoku-ryuBackground,Karate,Te,,,,,,
Q605735,Q605735,Hideo Yamamoto,Hideo Yamamoto,Hideo Yamamoto,Hideo,Yamamoto,Hideo,Yamamoto,Hideo Yamamoto,Hideo Yamamoto,1968,,1993,1993,unknown,Karate|Te,0,https://en.wikipedia.org/wiki/Hideo_Yamamoto,Karate,Te,,,,,,,,
Q182634,Q182634,rickshaw,rickshaw,rickshaw,rickshaw,,rickshaw,,rickshaw,rickshaw,2019,,2044,2044,unknown,Te,0,https://en.wikipedia.org/wiki/Rickshaw,Te,,,,,,,,,
Q130739281,Q130739281,Ahagon Naonobu,Ahagon Naonobu,Ahagon Naonobu,Ahagon,Naonobu,Ahagon,Naonobu,Ahagon Naonobu,Ahagon Naonobu,1940,,1965,1965,Naha,Shorin-Ryu|Uechi-Ryu|and Kobudo|Karate|Kobudo|Te|uechiryu,0,https://en.wikipedia.org/wiki/Ahagon_Naonobu,Shorin-Ryu,Uechi-Ryu,and Kobudo,Karate,Kobudo,Te,uechiryu,,,
Q907052,Q907052,Shuri Castle,Shuri Castle,Shuri Castle,Shuri,Castle,Shuri,Castle,Shuri Castle,Shuri Castle,1958,,1983,1983,Shuri,Invasion of Ryukyu|Te,0,https://en.wikipedia.org/wiki/Shuri_Castle,Invasion of Ryukyu,Te,,,,,,,,
Q460890,Q460890,Keiko Fukuda,Keiko Fukuda,Keiko Fukuda,Keiko,Fukuda,Keiko,Fukuda,Keiko Fukuda,Keiko Fukuda,1913,2013,1938,1938,unknown,Kodokan|Te|Tenjin Shinyo-ryu,0,https://en.wikipedia.org/wiki/Keiko_Fukuda,Kodokan,Te,Tenjin Shinyo-ryu,,,,,,,
Q11258528,Q11258528,Kenji Yamaki,Kenji Yamaki,Kenji Yamaki,Kenji,Yamaki,Kenji,Yamaki,Kenji Yamaki,Kenji Yamaki,1964,,1989,1989,unknown,Kyokushin|inta-netsutoa-kaibu|Karate|Kyokushin-kai|kyokushinkai|kyokushinkaikan|Te,0,https://ja.wikipedia.org/wiki/%E5%85%AB%E5%B7%BB%E5%BB%BA%E5%BC%90,Kyokushin,inta-netsutoa-kaibu,Karate,Kyokushin-kai,kyokushinkai,kyokushinkaikan,Te,,,
Q1336547,Q1336547,Peichin Takahara,Peichin Takahara,Peichin Takahara,Peichin,Takahara,Peichin,Takahara,Peichin Takahara,Peichin Takahara,1684,1760,1709,1709,Shuri,Chuan Fa|Ch'uan Fa|Japanese Karate|Karate|Te,0,https://en.wikipedia.org/wiki/Peichin_Takahara,Chuan Fa,Ch'uan Fa,Japanese Karate,Karate,Te,,,,,
Q1493305,Q1493305,firefighters carry,firefighter's carry,firefighters carry,firefighter's,carry,firefighters,carry,firefighter's carry,firefighters carry,0112,,137,137,unknown,Te,0,https://en.wikipedia.org/wiki/Fireman%27s_carry,Te,,,,,,,,,
Q11474560,Q11474560,Tatsuya Iwasaki,Tatsuya Iwasaki,Tatsuya Iwasaki,Tatsuya,Iwasaki,Tatsuya,Iwasaki,Tatsuya Iwasaki,Tatsuya Iwasaki,1969,,1994,1994,unknown,Te,0,https://ja.wikipedia.org/wiki/%E5%B2%A9%E5%B4%8E%E9%81%94%E4%B9%9F,Te,,,,,,,,,
Q192660,Q192660,Battle of Okinawa,Battle of Okinawa,Battle of Okinawa,Battle,of Okinawa,Battle,of Okinawa,Battle of Okinawa,Battle of Okinawa,,,,,Shuri,Shorin-Ryu|History of the Ryukyus|Karate|shorinryu|Te|United States Civil Administration of the Ryukyu Islands|Volcano and Ryukyu Islands campaign,0,https://en.wikipedia.org/wiki/Battle_of_Okinawa,Shorin-Ryu,History of the Ryukyus,Karate,shorinryu,Te,United States Civil Administration of the Ryukyu Islands,Volcano and Ryukyu Islands campaign,,,
Q2408025,Q2408025,catch wrestling,catch wrestling,catch wrestling,catch,wrestling,catch,wrestling,catch wrestling,catch wrestling,2011,,2036,2036,unknown,Te,0,https://en.wikipedia.org/wiki/Catch_wrestling,Te,,,,,,,,,
Q136799394,Q136799394,Robert Heisner,Robert Heisner,Robert Heisner,Robert,Heisner,Robert,Heisner,Robert Heisner,Robert Heisner,1946,2024,1971,1971,unknown,Bushido Kai Karate|Itosu Ryu|Kyokushin|Shotokan|Wado-Ryu|Karate|Kyokushin-kai|Tae Kwon Do|Taekwon-do|Taekwondo|Te,0,https://en.wikipedia.org/wiki/Robert_Heisner,Bushido Kai Karate,Itosu Ryu,Kyokushin,Shotokan,Wado-Ryu,Karate,Kyokushin-kai,Tae Kwon Do,Taekwon-do,Taekwondo
Q5661611,Q5661611,Harold M Mitchum,Harold M. Mitchum,Harold M Mitchum,Harold,M. Mitchum,Harold,M Mitchum,Harold M. Mitchum,Harold M Mitchum,1933,,1958,1958,unknown,Isshin-Ryu,0,,Isshin-Ryu,,,,,,,,,
Q7129609,Q7129609,Caucasian race,Caucasian race,Caucasian race,Caucasian,race,Caucasian,race,Caucasian race,Caucasian race,3589,,3614,3614,unknown,Te,0,https://en.wikipedia.org/wiki/Caucasian_race,Te,,,,,,,,,
Q845354,Q845354,sai,sai,sai,sai,,sai,,sai,sai,1944,1884,1969,1969,unknown,Self-test of Intelligence|Te,0,https://en.wikipedia.org/wiki/Sai,Self-test of Intelligence,Te,,,,,,,,
Q3532632,Q3532632,Toshio Fujiwara,Toshio Fujiwara,Toshio Fujiwara,Toshio,Fujiwara,Toshio,Fujiwara,Toshio Fujiwara,Toshio Fujiwara,1948,,1973,1973,unknown,Te,0,https://en.wikipedia.org/wiki/Toshio_Fujiwara,Te,,,,,,,,,
Q2079584,Q2079584,Robert Wall,Robert Wall,Robert Wall,Robert,Wall,Robert,Wall,Robert Wall,Robert Wall,1939,2022,1964,1964,unknown,Karate|Kyokushin Budokai|Tang Soo Do|Kyokushin|Shorin-Ryu|International Kyokushin Budokai|Kung Fu|Te,0,https://en.wikipedia.org/wiki/Robert_Wall,Karate,Kyokushin Budokai,Tang Soo Do,Kyokushin,Shorin-Ryu,International Kyokushin Budokai,Kung Fu,Te,,
Q352678,Q352678,Bjorn Bregy,Björn Bregy,Bjorn Bregy,Björn,Bregy,Bjorn,Bregy,Björn Bregy,Bjorn Bregy,1974,2010,1999,1999,unknown,Yoseikan Budo|Te|Yoseikan,0,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Bregy,Yoseikan Budo,Te,Yoseikan,,,,,,,
Q3274794,Q3274794,Camp Zama,Camp Zama,Camp Zama,Camp,Zama,Camp,Zama,Camp Zama,Camp Zama,,,,,unknown,Te,0,https://en.wikipedia.org/wiki/Camp_Zama,Te,,,,,,,,,
Q11486455,Q11486455,Tsuyoshi Hiroshige,Tsuyoshi Hiroshige,Tsuyoshi Hiroshige,Tsuyoshi,Hiroshige,Tsuyoshi,Hiroshige,Tsuyoshi Hiroshige,Tsuyoshi Hiroshige,1947,2018,1972,1972,unknown,Kyokushin|Karate|Kyokushin-kai|Kyokushin-kan|kyokushinkai|Shinkyokushin|Te,0,https://en.wikipedia.org/wiki/Tsuyoshi_Hiroshige,Kyokushin,Karate,Kyokushin-kai,Kyokushin-kan,kyokushinkai,Shinkyokushin,Te,,,
Q1493578,Q1493578,Chinto,Chintō,Chinto,Chintō,,Chinto,,Chintō,Chinto,,,,,Shuri,Karate|Isshin-Ryu|Shito-Ryu|Shorin-Ryu|Shotokan|Wado-Ryu|Chito-Ryu|Matsubayashi-Ryu|Shuri-te|Tomari-te|Fujian White Crane|Gensei-Ryu|isshinryu|Kempo|Kenpo|Shukokai|Tang Soo Do|Te|Tode|White Crane,0,https://en.wikipedia.org/wiki/Chint%C5%8D,Karate,Isshin-Ryu,Shito-Ryu,Shorin-Ryu,Shotokan,Wado-Ryu,Chito-Ryu,Matsubayashi-Ryu,Shuri-te,Tomari-te
Q3025412,Q3025412,Toshiaki Kawada,Toshiaki Kawada,Toshiaki Kawada,Toshiaki,Kawada,Toshiaki,Kawada,Toshiaki Kawada,Toshiaki Kawada,1963,,1988,1988,Naha,Te,0,https://en.wikipedia.org/wiki/Toshiaki_Kawada,Te,,,,,,,,,
Q7151260,Q7151260,Paul Herbert,Paul Herbert,Paul Herbert,Paul,Herbert,Paul,Herbert,Paul Herbert,Paul Herbert,1974,1983,1999,1999,unknown,Te,0,https://en.wikipedia.org/wiki/Paul_Herbert,Te,,,,,,,,,
Q1494112,Q1494112,Kenichi Sawai,Ken'ichi Sawai,Kenichi Sawai,Ken'ichi,Sawai,Kenichi,Sawai,Ken'ichi Sawai,Kenichi Sawai,1903,1988,1928,1928,unknown,Kyokushin|Karate|Kenpo|Kung Fu|Kyokushin-kai|Kyokushinkai|Te,0,https://en.wikipedia.org/wiki/Kenichi_Sawai,Kyokushin,Karate,Kenpo,Kung Fu,Kyokushin-kai,Kyokushinkai,Te,,,
Q15987564,Q15987564,Masaaki Ueki,Masaaki Ueki,Masaaki Ueki,Masaaki,Ueki,Masaaki,Ueki,Masaaki Ueki,Masaaki Ueki,1939,2024,1964,1964,unknown,Shotokan|Karate|Karatenomichi World Federation|Shotokai|Shotokan Karate of America|Te,0,https://en.wikipedia.org/wiki/Japan_Karate_Association,Shotokan,Karate,Karatenomichi World Federation,Shotokai,Shotokan Karate of America,Te,,,,
Q4057557,Q4057557,Takashi Azuma,Takashi Azuma,Takashi Azuma,Takashi,Azuma,Takashi,Azuma,Takashi Azuma,Takashi Azuma,1949,2021,1974,1974,unknown,Kyokushin|Daido Juku|Japanese Karate|Karate|Kempo|Kudo|Kyokushin-kai|Seidokaikan|Taekwon-do|Taekwondo|Te,0,https://en.wikipedia.org/wiki/K%C5%ABd%C5%8D,Kyokushin,Daido Juku,Japanese Karate,Karate,Kempo,Kudo,Kyokushin-kai,Seidokaikan,Taekwon-do,Taekwondo
Q23688927,Q23688927,Masaru Shintani,Masaru Shintani,Masaru Shintani,Masaru,Shintani,Masaru,Shintani,Masaru Shintani,Masaru Shintani,1927,2000,1952,1952,unknown,Wado-Ryu|Karate|Shorin-Ryu|Te|Wado-Kai,0,https://en.wikipedia.org/wiki/Masaru_Shintani,Wado-Ryu,Karate,Shorin-Ryu,Te,Wado-Kai,,,,,
Q11436963,Q11436963,Noboru Osawa,Noboru Ōsawa,Noboru Osawa,Noboru,Ōsawa,Noboru,Osawa,Noboru Ōsawa,Noboru Osawa,1942,,1967,1967,unknown,Karate|Te,0,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%B2%A2%E6%98%87,Karate,Te,,,,,,,,
Q3898157,Q3898157,Paul Starling,Paul Starling,Paul Starling,Paul,Starling,Paul,Starling,Paul Starling,Paul Starling,1948,,1973,1973,unknown,Goju-Kai|Goju-Ryu|Shito-Ryu|Shotokan|Wado-Ryu|Goju Kan|Gojukai|gojukai|Karate|Kyu Kobudo|Te,0,https://en.wikipedia.org/wiki/Paul_Starling,Goju-Kai,Goju-Ryu,Shito-Ryu,Shotokan,Wado-Ryu,Goju Kan,Gojukai,gojukai,Karate,Kyu Kobudo
Q1335481,Q1335481,Henry Plee,Henry Plée,Henry Plee,Henry,Plée,Henry,Plee,Henry Plée,Henry Plee,1923,2014,1948,1948,unknown,Karate|Goju-Ryu|Kyokushin|Shotokan|Okinawan Kobudo|Chinese Martial Arts|Kyokushin-kai|Kyokushinkai|Nanbudo|Shotokai|Shukokai|Te,0,https://en.wikipedia.org/wiki/Henry_Pl%C3%A9e,Karate,Goju-Ryu,Kyokushin,Shotokan,Okinawan Kobudo,Chinese Martial Arts,Kyokushin-kai,Kyokushinkai,Nanbudo,Shotokai
Q15845027,Q15845027,Yuko Hirayama,Yuko Hirayama,Yuko Hirayama,Yuko,Hirayama,Yuko,Hirayama,Yuko Hirayama,Yuko Hirayama,1969,,1994,1994,unknown,Shotokan,0,,Shotokan,,,,,,,,,
Q7446702,Q7446702,Seiichi Akamine,Seiichi Akamine,Seiichi Akamine,Seiichi,Akamine,Seiichi,Akamine,Seiichi Akamine,Seiichi Akamine,1920,1995,1945,1945,unknown,Goju-Ryu|Brazilian Association of Karate|gojuryu|Karate|Quan Fa|Te,0,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B6%BA%E8%AA%A0%E4%B8%80,Goju-Ryu,Brazilian Association of Karate,gojuryu,Karate,Quan Fa,Te,,,,
Q6869269,Q6869269,Minoru Higa,Minoru Higa,Minoru Higa,Minoru,Higa,Minoru,Higa,Minoru Higa,Minoru Higa,1941,,1966,1966,Naha,Shorin-Ryu|Ryukyu Kobudo|and Kobudo|Japanese Karate|Kaicho of Kyudokan|Karate|Okinawan Karate|Ryu school|Shorin Ryu Kyudokan|Te|United States Civil Administration of the Ryukyu Islands,0,https://en.wikipedia.org/wiki/Minoru_Higa,Shorin-Ryu,Ryukyu Kobudo,and Kobudo,Japanese Karate,Kaicho of Kyudokan,Karate,Okinawan Karate,Ryu school,Shorin Ryu Kyudokan,Te
Q22124384,Q22124384,Fukuda Hachinosuke,Fukuda Hachinosuke,Fukuda Hachinosuke,Fukuda,Hachinosuke,Fukuda,Hachinosuke,Fukuda Hachinosuke,Fukuda Hachinosuke,1828,1879,1853,1853,unknown,Te,0,https://ja.wikipedia.org/wiki/%E7%A6%8F%E7%94%B0%E5%85%AB%E4%B9%8B%E5%8A%A9,Te,,,,,,,,,
Q1929108,Q1929108,Kusanku,Kūsankū,Kusanku,Kūsankū,,Kusanku,,Kūsankū,Kusanku,1670,1762,1695,1695,unknown,Isshin-Ryu|Shito-Ryu|Matsubayashi-Ryu|Chinese Martial Arts|Karate|Kempo|Te,0,https://en.wikipedia.org/wiki/K%C5%ABsank%C5%AB,Isshin-Ryu,Shito-Ryu,Matsubayashi-Ryu,Chinese Martial Arts,Karate,Kempo,Te,,,
Q7561025,Q7561025,Song Moo Kwan,Song Moo Kwan,Song Moo Kwan,Song,Moo Kwan,Song,Moo Kwan,Song Moo Kwan,Song Moo Kwan,1919,2015,1944,1944,unknown,Taekwondo|Shotokan|Karate|Korean Martial Arts|Korean Taekwondo|Kung Fu|Taekwon-do|Tang Soo Do|Te,0,https://en.wikipedia.org/wiki/Song_Moo_Kwan,Taekwondo,Shotokan,Karate,Korean Martial Arts,Korean Taekwondo,Kung Fu,Taekwon-do,Tang Soo Do,Te,
Q127513,Q127513,Kanagawa Prefecture,Kanagawa Prefecture,Kanagawa Prefecture,Kanagawa,Prefecture,Kanagawa,Prefecture,Kanagawa Prefecture,Kanagawa Prefecture,2024,,2049,2049,unknown,Te,0,https://en.wikipedia.org/wiki/Kanagawa_Prefecture,Te,,,,,,,,,
Q17225688,Q17225688,Kenji Kano,Kenji Kanō,Kenji Kano,Kenji,Kanō,Kenji,Kano,Kenji Kanō,Kenji Kano,1881,1947,1906,1906,unknown,Te,0,https://en.wikipedia.org/wiki/Kenji_Kan%C5%8D,Te,,,,,,,,,
Q5042308,Q5042308,Carlos Machado,Carlos Machado,Carlos Machado,Carlos,Machado,Carlos,Machado,Carlos Machado,Carlos Machado,1963,,1988,1988,unknown,Te,0,https://en.wikipedia.org/wiki/Carlos_Machado,Te,,,,,,,,,
Q1620643,Q1620643,Kori Hisataka,Kōri Hisataka,Kori Hisataka,Kōri,Hisataka,Kori,Hisataka,Kōri Hisataka,Kori Hisataka,1907,1988,1932,1932,Shuri,Shorinjiryu Kenkokan|Shorinjiryu Kenkokan Karate|Goju-Ryu|Okinawan Kobudo|Chinese Martial Arts|do Kobudo|from kobudo|Gojuryu|Karate|Kempo|Okinawa-te|Okinawan Karate|Shorinji-Ryu|shorinjiryu|Shorinjiryu|Te,0,https://en.wikipedia.org/wiki/K%C5%8Dri_Hisataka,Shorinjiryu Kenkokan,Shorinjiryu Kenkokan Karate,Goju-Ryu,Okinawan Kobudo,Chinese Martial Arts,do Kobudo,from kobudo,Gojuryu,Karate,Kempo
Q703827,Q703827,Mitsuharu Misawa,Mitsuharu Misawa,Mitsuharu Misawa,Mitsuharu,Misawa,Mitsuharu,Misawa,Mitsuharu Misawa,Mitsuharu Misawa,1962,2009,1987,1987,Naha,Te,0,https://en.wikipedia.org/wiki/Mitsuharu_Misawa,Te,,,,,,,,,
Q6782529,Q6782529,Masami Tsuruoka,Masami Tsuruoka,Masami Tsuruoka,Masami,Tsuruoka,Masami,Tsuruoka,Masami Tsuruoka,Masami Tsuruoka,1929,2014,1954,1954,unknown,Chito-Ryu|Karate|Shito-Ryu|Shotokan|Chito-kai|Shitoryu|shitoryu|Te,0,https://en.wikipedia.org/wiki/Masami_Tsuruoka,Chito-Ryu,Karate,Shito-Ryu,Shotokan,Chito-kai,Shitoryu,shitoryu,Te,,
Q527659,Q527659,Andy Sherry,Andy Sherry,Andy Sherry,Andy,Sherry,Andy,Sherry,Andy Sherry,Andy Sherry,1943,,1968,1968,Shuri,Shotokan|Karate|Shotokan Karate|Te,0,https://en.wikipedia.org/wiki/Andy_Sherry,Shotokan,Karate,Shotokan Karate,Te,,,,,,
Q8021897,Q8021897,Willie Williams,Willie Williams,Willie Williams,Willie,Williams,Willie,Williams,Willie Williams,Willie Williams,1951,2019,1976,1976,unknown,Karate|Te,0,https://en.wikipedia.org/wiki/Willie_Williams,Karate,Te,,,,,,,,
Q4992635,Q4992635,Toshiro Daigo,Toshirō Daigo,Toshiro Daigo,Toshirō,Daigo,Toshiro,Daigo,Toshirō Daigo,Toshiro Daigo,1926,2021,1951,1951,unknown,Te,0,https://en.wikipedia.org/wiki/Toshir%C5%8D_Daigo,Te,,,,,,,,,
Q7143413,Q7143413,Pat E Johnson,Pat E. Johnson,Pat E Johnson,Pat,E. Johnson,Pat,E Johnson,Pat E. Johnson,Pat E Johnson,1939,2023,1964,1964,unknown,Karate|Kung Fu|Taekwon-do|Taekwondo|Tang Soo Do|Te,0,https://en.wikipedia.org/wiki/Pat_E._Johnson,Karate,Kung Fu,Taekwon-do,Taekwondo,Tang Soo Do,Te,,,,
Q1060301,Q1060301,Sho Chu,Shō Chū,Sho Chu,Shō,Chū,Sho,Chu,Shō Chū,Sho Chu,1391,1444,1416,1416,unknown,Te,0,https://en.wikipedia.org/wiki/Sh%C5%8D_Ch%C5%AB,Te,,,,,,,,,
Q6832665,Q6832665,Michael McDonald,Michael McDonald,Michael McDonald,Michael,McDonald,Michael,McDonald,Michael McDonald,Michael McDonald,1965,2024,1990,1990,unknown,Te,0,https://en.wikipedia.org/wiki/Michael_McDonald,Te,,,,,,,,,
Q7373534,Q7373534,Roy Y Suenaka,Roy Y. Suenaka,Roy Y Suenaka,Roy,Y. Suenaka,Roy,Y Suenaka,Roy Y. Suenaka,Roy Y Suenaka,1940,2020,1965,1965,Naha,Shorin-Ryu|Karate|Te|Wado-Kai|wadokai|Wadokai,0,https://en.wikipedia.org/wiki/Roy_Y._Suenaka,Shorin-Ryu,Karate,Te,Wado-Kai,wadokai,Wadokai,,,,
Q11428483,Q11428483,Norichika Tsukamoto,Norichika Tsukamoto,Norichika Tsukamoto,Norichika,Tsukamoto,Norichika,Tsukamoto,Norichika Tsukamoto,Norichika Tsukamoto,1974,,1999,1999,unknown,Kyokushin|Kyokushin-kai|kyokushinkai|Shinkyokushin|Te,0,https://ja.wikipedia.org/wiki/%E5%A1%9A%E6%9C%AC%E5%BE%B3%E8%87%A3,Kyokushin,Kyokushin-kai,kyokushinkai,Shinkyokushin,Te,,,,,
